t,x,tf,ts
0.1083875,0.006,1.0003808,1.0003927
0.8529281,0.663,1.516084,1.319808
0.446675,0.78,1.0001522,1.0000696
0.5346875,0.068,3.5318553,2.3966978
0.34318438,0.075,2.971417,1.4562838
0.8026062,0.37,2.4605317,2.034344
0.65221876,0.554,1.3538864,1.1879317
0.10968125,0.765,1.0000659,1.0001618
0.62065,0.397,1.8198614,1.4650701
0.22494376,0.317,1.0000372,0.9999946
0.92379373,0.046,3.8527203,3.263318
0.36780313,0.742,1.0001845,1.0000426
0.6425875,0.484,1.5406375,1.2973552
0.8781781,0.221,3.2198586,2.7525666
0.5249875,0.811,1.001537,1.0006859
0.52904063,0.494,1.1944206,1.0869294
0.28177813,0.849,1.0000068,1.0001982
0.6213375,0.983,1.0013579,1.0004095
0.09333125,0.195,1.0000559,0.99995464
0.761375,0.473,1.9198855,1.5902215
0.44428125,1.0,0.99988705,0.9999864
0.1875625,0.463,1.0000571,1.0000906
0.86457187,0.953,1.0891414,1.0565106
0.8731156,0.812,1.2430134,1.1422795
0.50093436,0.094,3.2974746,2.192899
0.5993,0.93,1.0016319,1.0004222
0.7755375,0.495,1.8721479,1.5593196
0.46143126,0.441,1.1339438,1.0524199
0.2842,0.21,1.010119,1.0014424
0.50899065,0.077,3.4355805,2.2781641
0.13504376,0.746,1.0000597,1.0001717
0.04608125,0.868,1.0000252,1.0001187
0.76045,0.874,1.0615569,1.0312833
0.91669685,0.241,3.195348,2.7561343
0.10380313,0.284,1.0000272,0.999988
0.9337969,0.928,1.1712358,1.1107563
0.8360469,0.921,1.0863028,1.0503061
0.4873375,0.612,1.0165635,1.0067364
0.1992625,0.388,1.0000232,1.0000498
0.09440938,0.583,1.0001391,1.000123
0.49805313,0.563,1.048078,1.0197119
0.7318094,0.637,1.3302588,1.1837324
0.6544469,0.047,3.750818,2.7906685
0.91844064,0.14,3.549435,3.0705478
0.22922188,0.393,1.0000626,1.0000411
0.004046875,0.921,0.99999285,1.0000678
0.83103436,0.643,1.5235329,1.3219252
0.8489906,0.239,3.1084871,2.6309536
0.82233435,0.45,2.1696196,1.803508
0.4219125,0.663,1.0003927,1.000166
0.9433,0.304,3.0000691,2.586614
0.34055313,0.854,1.0000825,1.0001409
0.300825,0.213,1.0486022,1.0078849
0.22933437,0.989,0.9999298,1.0002373
0.43762186,0.516,1.0212171,1.0076357
0.91840935,0.47,2.312292,1.9531418
0.85167813,0.031,3.8867664,3.1817758
0.10139062,0.065,1.0003467,1.0001875
0.38634375,0.977,0.9999898,1.0001042
0.16656876,0.966,0.99994075,1.0002174
0.77409375,0.739,1.2128319,1.1163856
0.566575,0.537,1.1935201,1.0907739
0.751075,0.548,1.6205409,1.3746156
0.51420313,0.538,1.0929894,1.0395406
0.8949094,0.821,1.2597275,1.1549667
0.7763594,0.679,1.3259199,1.1854657
0.58625627,0.418,1.6101426,1.3212192
0.099525,0.526,1.0001373,1.0001081
0.5236656,0.879,1.0004362,1.0001066
0.25842813,0.41,1.0001447,1.0000203
0.900775,0.768,1.3632782,1.2219219
0.1337,0.159,1.0001042,0.99998987
0.24121875,0.98,0.9999315,1.0002354
0.16948125,0.272,0.99998176,0.999991
0.61361563,0.176,2.9933908,2.2760797
0.7362406,0.916,1.0300083,1.0152535
0.09451562,0.148,1.0001272,0.9999827
0.790625,0.205,3.1628168,2.6295695
0.8496906,0.066,3.7608442,3.132577
0.93079686,0.003,3.9901702,3.299417
0.34783125,0.67,1.0002241,1.0000261
0.71038437,0.16,3.2485332,2.6059513
0.7320469,0.376,2.2559583,1.8330561
0.1400125,0.337,1.0000247,1.0000249
0.11630312,0.505,1.0001268,1.000104
0.327725,0.53,1.0002173,0.99995786
0.42091876,0.561,1.0040292,1.0015029
0.20234062,0.872,0.9999497,1.0002176
0.61362815,0.146,3.1661284,2.3932464
0.115371875,0.362,1.00006,1.0000359
0.71755314,0.712,1.1700315,1.0886977
0.03539375,0.372,1.000069,0.9999822
0.9509031,0.319,2.9559817,2.5483146
0.14829062,0.401,1.0000544,1.0000592
0.6259437,0.56,1.2771264,1.1411228
0.24869062,0.978,0.99993443,1.0002341
0.6635906,0.051,3.735051,2.8055542
0.30241874,0.068,2.687867,1.207224
0.1309875,0.244,1.0000111,0.9999804
0.04446875,0.834,1.0000365,1.0001174
0.10024688,0.247,1.0000257,0.9999687
0.10904375,0.159,1.0001111,0.9999835
0.7673563,0.114,3.5213916,2.8799832
0.44153437,0.987,0.9998922,0.99999267
0.523725,0.725,1.0064174,1.0029508
0.23451562,0.1,0.9998993,0.9996655
0.5844531,0.155,3.0559685,2.2660377
0.9398375,0.036,3.887357,3.2931848
0.09520625,0.902,1.000005,1.0001633
0.5914406,0.13,3.2206602,2.3839943
0.14175312,0.885,0.9999797,1.0001947
0.052415624,0.071,1.0002289,1.0000764
0.39114374,0.605,1.0002729,1.0000522
0.7833969,0.244,2.980503,2.467339
0.9408187,0.663,1.6986355,1.4643903
0.7256219,0.079,3.6400201,2.8851595
0.7670063,0.219,3.0639834,2.5237572
0.23317188,0.137,0.9998994,0.9997777
0.63615626,0.481,1.5320312,1.2904358
0.5271125,0.587,1.0608407,1.0261766
0.72791564,0.57,1.4945234,1.2864499
0.13887812,0.372,1.0000455,1.0000437
0.05701875,0.678,1.0001048,1.0001211
0.888475,0.933,1.1218671,1.0762748
0.30544686,0.179,1.1890242,1.0302503
0.05659375,0.047,1.0003209,1.00016
0.91731876,0.03,3.9022007,3.2708738
0.8031531,0.425,2.2255,1.8413298
0.6644344,0.368,2.0981042,1.6777977
0.45245,0.057,3.5102527,2.102279
0.8873625,0.267,3.0554888,2.6083345
0.758275,0.752,1.1716956,1.0915068
0.66780937,0.724,1.0938408,1.0458727
0.5595469,0.197,2.7302947,2.0085595
0.6917969,0.435,1.8787003,1.5357348
0.11635625,0.174,1.0000842,0.9999775
0.7877844,0.173,3.295214,2.7364812
0.42569062,0.145,2.6390407,1.6647189
0.28847814,0.488,1.0002187,1.000019
0.7437969,0.257,2.8455079,2.3194745
0.6625781,0.904,1.0105265,1.0045503
0.5936,0.594,1.1480451,1.0704206
0.5581969,0.938,1.0003498,0.99995106
0.82035935,0.661,1.4541268,1.2733761
0.7751719,0.83,1.1051788,1.054813
0.840925,0.259,3.0142324,2.5406601
0.470125,0.038,3.68877,2.2206783
0.004196875,0.091,1.0000707,0.9998892
0.9170531,0.988,1.1181285,1.0819964
0.593875,0.312,2.1540108,1.6669755
0.22384687,0.598,1.0000753,1.0001458
0.5612125,0.388,1.6483439,1.3328105
0.061215624,0.435,1.0001082,1.0000533
0.70014375,0.074,3.6451375,2.8419392
0.6659281,0.98,1.0043885,1.0021887
0.81674063,0.71,1.3353919,1.1952456
0.4583625,0.606,1.0071824,1.0028508
0.6470031,0.584,1.2702929,1.1397386
0.36632186,0.378,1.0243187,1.0071189
0.32422814,0.786,1.0001264,1.0001367
0.9010969,0.723,1.4615362,1.2882229
0.62834686,0.489,1.4817722,1.2583679
0.16870938,0.103,1.0001421,1.0000234
0.0093,0.929,0.9999953,1.0000743
0.083578125,0.725,1.000094,1.0001425
0.21709688,0.555,1.0000767,1.0001297
0.8436625,0.581,1.7377911,1.4766296
0.7538406,0.519,1.7267065,1.4487467
0.70825,0.749,1.1135935,1.0572429
0.028065626,0.745,1.0000552,1.0001017
0.5718375,0.409,1.596546,1.307793
0.7640625,0.411,2.185227,1.7931972
0.02885,0.173,1.0000439,0.99984777
0.12148438,0.451,1.0001045,1.0000823
0.4092,0.992,0.99995744,1.0000635
0.39268124,0.477,1.0077127,1.0025642
0.651875,0.843,1.0195823,1.0086662
0.92828435,0.551,2.034268,1.7241143
0.8129219,0.754,1.247441,1.1398511
0.205425,0.026,0.9995666,1.0000696
0.28994063,0.855,1.0000143,1.0001941
0.42460313,0.825,1.0000615,1.0000196
0.13595313,0.276,1.0000049,0.99999344
0.34487188,0.589,1.0002108,0.9999678
0.08978125,0.476,1.0001286,1.0000869
0.84580314,0.598,1.6883075,1.440883
0.47825938,0.26,1.989803,1.455529
0.544925,0.357,1.730846,1.371239
0.152425,0.021,0.99996245,1.000307
0.71440315,0.053,3.7516477,2.9146838
0.1333625,0.835,1.000011,1.0001838
0.16329062,0.337,1.0000052,1.000025
0.67039376,0.338,2.2632933,1.8017364
0.3413625,0.465,1.0003235,1.0000181
0.57479686,0.288,2.2218387,1.6943222
0.80167186,0.485,1.978266,1.6467232
0.29734686,0.836,1.0000391,1.0001832
0.017428124,0.217,1.0000376,0.99982065
0.74355626,0.489,1.8095932,1.504614
0.55660623,0.451,1.3875941,1.1883848
0.72288126,0.411,2.0728283,1.689156
0.33089688,0.334,1.0094011,1.0024083
0.4790781,0.138,2.906339,1.9378418
0.61776876,0.736,1.0418491,1.0194181
0.4146375,0.945,0.9999664,1.0000461
0.5812844,0.499,1.3175691,1.1564902
0.92983437,0.428,2.4989316,2.119411
0.5588656,0.913,1.0006888,1.0000988
0.78145,0.842,1.1006126,1.0526549
0.37409374,0.532,1.0005587,1.00015
0.061859377,0.716,1.0000937,1.000128
0.19305937,0.898,0.99994266,1.0002192
0.3437375,0.983,0.999998,1.0001692
0.8658594,0.985,1.0782574,1.0524216
0.6095281,0.441,1.5964305,1.3214049
0.18778437,0.529,1.0000752,1.0001208
0.28662813,0.11,1.4336123,1.0431376
0.305875,0.748,1.000128,1.0001444
0.25705624,0.215,1.0000415,0.999842
0.25769687,0.144,1.0041448,1.0000437
0.014528125,0.172,1.0000397,0.9998123
0.36685312,0.964,1.0000058,1.0001334
0.8114,0.743,1.2637615,1.149773
0.7535,0.28,2.7576845,2.2539353
0.95037186,0.375,2.7433217,2.3485098
0.64528435,0.212,2.8613307,2.2272096
0.7391781,0.244,2.8977332,2.3587909
0.5519781,0.219,2.565658,1.8898363
0.55002815,0.699,1.0192233,1.0086536
0.2322,0.354,1.0000615,1.0000138
0.4499781,0.58,1.0090163,1.0034375
0.6581219,0.28,2.5269063,1.989321
0.53417814,0.578,1.0776658,1.0338495
0.654375,0.225,2.8117359,2.2013197
0.95598125,0.58,1.9942129,1.6977783
0.8430688,0.146,3.4640644,2.9301379
0.7732125,0.006,3.9744694,3.0723374
0.55095935,0.621,1.059129,1.0262433
0.54638124,0.718,1.0131755,1.005973
0.15764375,0.941,0.99994946,1.0002099
0.75443125,0.056,3.757434,2.9886034
0.028365625,0.024,1.0002252,1.0001054
0.9578,0.493,2.3094296,1.9619954
0.44871563,0.169,2.5361335,1.677232
0.02324375,0.576,1.0000895,1.0000763
0.150725,0.99,0.99995,1.000211
0.8142469,0.314,2.7311764,2.2724922
0.36813125,0.336,1.0712576,1.0207614
0.41363126,0.331,1.2588472,1.0905789
0.7089656,0.077,3.6373544,2.8543565
0.45812812,0.531,1.030282,1.0114223
0.7869313,0.527,1.7837206,1.4977126
0.38529375,0.632,1.0001585,0.9999838
0.2110625,0.587,1.0000724,1.0001436
0.09537187,0.319,1.0000461,1.000004
0.5409312,0.533,1.1477339,1.066259
0.692575,0.324,2.396187,1.9174659
0.15759687,0.523,1.0000957,1.0001162
0.21400937,0.812,0.9999785,1.0002085
0.8877094,0.779,1.320726,1.1927308
0.23368438,0.237,1.0000535,0.99991244
0.3785625,0.02,3.778143,1.8026981
0.34327188,0.366,1.0085694,1.0023812
0.42178437,0.097,3.0773404,1.8299243
0.90435,0.037,3.8770857,3.2482092
0.086640626,0.086,1.0002687,1.0001003
0.89015627,0.343,2.7581162,2.3366792
0.59510314,0.002,3.9875767,2.6807058
0.26715624,0.092,1.157784,1.0082071
0.20304063,0.911,0.9999358,1.0002236
0.80516565,0.385,2.4013057,1.9861087
0.72977185,0.987,1.0146719,1.0088098
0.6034375,0.183,2.9299328,2.215452
0.48655626,0.557,1.0407381,1.0163329
0.038203124,0.578,1.0001086,1.0000911
0.3500375,0.021,3.7338073,1.6262473
0.29166874,0.993,0.9999645,1.0002192
0.33447814,0.718,1.0001992,1.0000858
0.5234625,0.701,1.0096346,1.0043309
0.03091875,0.614,1.0000949,1.0000923
0.31388438,0.835,1.0000654,1.000167
0.6746906,0.023,3.8818579,2.8690853
0.676225,0.155,3.2219484,2.5371203
0.85175,0.909,1.1077251,1.0629419
0.15927188,0.394,1.0000407,1.0000558
0.7711781,0.523,1.757611,1.474999
0.9373969,0.762,1.4387734,1.2770905
0.94848436,0.548,2.0892377,1.7737476
0.83375,0.508,1.9706519,1.6500808
0.14089376,0.349,1.0000304,1.0000314
0.5883844,0.117,3.2935638,2.4208982
0.9312062,0.686,1.6141745,1.4004726
0.8074469,0.765,1.2217025,1.1238186
0.22355625,0.601,1.000075,1.0001471
0.72609687,0.332,2.446396,1.9795088
0.500475,0.555,1.0569321,1.023477
0.22271875,0.5,1.0000767,1.0001028
0.7697125,0.809,1.1193914,1.0623828
0.42631876,0.483,1.0276536,1.0097058
0.21306562,0.529,1.0000734,1.000119
0.034171876,0.154,1.0000573,0.99987185
0.16950312,0.041,0.99996,1.0001884
0.9524937,0.952,1.1704063,1.115502
0.3767031,0.184,1.931972,1.285939
0.86827815,0.469,2.2035599,1.8463705
0.55724376,0.483,1.2944319,1.1402609
0.4364375,0.777,1.0001177,1.0000426
0.59005,0.802,1.0102261,1.0045146
0.1719625,0.759,1.0000242,1.000189
0.049296875,0.571,1.0001206,1.0000982
0.4524,0.876,0.9999884,0.99999845
0.011696875,0.856,1.0000079,1.0000818
0.38062814,0.44,1.0104988,1.003332
0.7847094,0.618,1.4906929,1.2929887
0.7593656,0.401,2.2165837,1.8156832
0.2752281,0.639,1.0001378,1.0001309
0.5701719,0.27,2.3112292,1.7479476
0.08065625,0.615,1.000133,1.0001249
0.62182814,0.928,1.0030321,1.0010445
0.948425,0.629,1.8174536,1.5562514
0.17284687,0.865,0.99996626,1.0002075
0.440375,0.784,1.000118,1.0000465
0.7681781,0.912,1.0467682,1.0247433
0.3036125,0.039,3.2994115,1.2776006
0.13391875,0.171,1.000082,0.99998254
0.33948126,0.486,1.0002023,0.9999561
0.6567031,0.831,1.0246798,1.0111033
0.9598031,0.347,2.8657322,2.4667022
0.67906564,0.337,2.2936306,1.8302011
0.8835969,0.143,3.5112207,3.007873
0.014503125,0.374,1.0000638,0.99994737
0.08258125,0.368,1.0000768,1.0000277
0.82612187,0.236,3.0858774,2.5935693
0.08941875,0.06,1.0003535,1.0001925
0.030790625,0.056,1.0002027,1.0000515
0.67012185,0.678,1.14856,1.0748068
0.03350625,0.067,1.0001823,1.0000324
0.5475125,0.649,1.0379049,1.0167811
0.7627469,0.349,2.4590318,2.0119896
0.40106875,0.856,1.0000671,1.0000502
0.850325,0.924,1.0955403,1.0568112
0.7629188,0.122,3.4833589,2.8480651
0.42614064,0.501,1.0191267,1.0067078
0.44849688,0.008,3.9297793,2.1648047
0.90685624,0.916,1.1542293,1.0960537
0.823775,0.883,1.1041503,1.0577071
0.5143656,0.845,1.0006136,1.0002353
0.5037562,0.006,3.953991,2.387181
0.37558436,0.537,1.0005399,1.0001444
0.23244688,0.308,1.0000575,0.9999801
0.41470626,0.188,2.1820512,1.4474132
0.16272813,0.337,1.0000056,1.000025
0.83676875,0.638,1.5496044,1.3407893
0.24449688,0.58,1.0001012,1.0001298
0.03624375,0.607,1.000102,1.0000957
0.47077188,0.234,2.1335378,1.5189816
0.3856375,0.064,3.3016927,1.7465022
0.44475937,0.828,1.0000594,1.0000226
0.3916219,0.105,2.8733265,1.6419594
0.67476565,0.344,2.2464247,1.7921648
0.71514374,0.962,1.0134454,1.0074042
0.42544687,0.261,1.6828306,1.2598339
0.2608719,0.57,1.0001335,1.0001124
0.42370313,0.106,2.9980457,1.8064684
0.30445936,0.75,1.000123,1.0001469
0.19792813,0.782,0.9999974,1.0002005
0.7484844,0.402,2.1832159,1.7846857
0.83698124,0.49,2.0470679,1.710679
0.1988125,0.571,1.000074,1.000138
0.76685935,0.544,1.6737897,1.4147629
0.2722125,0.835,1.0000037,1.0002006
0.83272815,0.332,2.691261,2.2480555
0.4246531,0.361,1.2075822,1.0749203
0.45534688,0.43,1.1393969,1.0539074
0.13588125,0.816,1.0000191,1.0001827
0.11805,0.773,1.0000564,1.0001673
0.18767187,0.393,1.000024,1.0000542
0.0493,0.974,1.000002,1.0001202
0.40198436,0.247,1.6207919,1.2139059
0.7622188,0.377,2.3307712,1.9076966
0.29957813,0.373,1.0001698,0.9999329
0.62560624,0.738,1.0461788,1.0215273
0.15722187,0.873,0.9999728,1.0002016
0.13369375,0.844,1.0000061,1.000185
0.9100062,0.893,1.1816068,1.1111796
0.7281375,0.506,1.7046682,1.4267852
0.7778281,0.292,2.7538269,2.2685063
0.75265,0.067,3.7095869,2.9649422
0.89264685,0.893,1.1623673,1.0977184
0.36894375,0.551,1.0002552,1.0000106
0.1264,0.856,1.0000049,1.000182
0.58694065,0.266,2.3918328,1.8202497
0.15865625,0.213,1.0000092,0.999973
0.3248125,0.828,1.0000883,1.0001521
0.20735,0.948,0.99992704,1.0002295
0.040715624,0.557,1.0001127,1.0000876
0.6826625,0.698,1.1400824,1.0707557
0.8702375,0.673,1.5253576,1.3285784
0.14499688,0.783,1.0000306,1.0001825
0.49145624,0.204,2.4477823,1.719242
0.40049374,0.103,2.9359715,1.6974111
0.51397187,0.305,1.8782839,1.431745
0.123228125,0.832,1.0000197,1.0001775
0.30760625,0.715,1.0001587,1.0001272
0.26377812,0.505,1.0001546,1.0000737
0.11304375,0.542,1.0001338,1.0001165
0.7027719,0.887,1.0257996,1.0120832
0.80597186,0.209,3.1683915,2.6485257
0.76904374,0.194,3.1786444,2.6213067
0.74041563,0.148,3.3445957,2.7180207
0.0365125,0.908,1.0000108,1.0001078
0.5853469,0.234,2.577026,1.944704
0.5049313,0.894,1.000115,0.9999967
0.89295,0.896,1.1595459,1.0962512
0.5446344,0.023,3.8428447,2.5162852
0.24074687,0.071,1.0053068,0.99910265
0.7258625,0.73,1.1572788,1.0818958
0.89811873,0.417,2.4764378,2.0884533
0.6633375,0.586,1.301341,1.1591092
0.9459375,0.654,1.7357594,1.4931985
0.5927125,0.236,2.5871017,1.9612765
0.49790937,0.47,1.1678398,1.0709544
0.9098156,0.538,2.0393221,1.7238458
0.54536563,0.971,0.99998075,0.99982566
0.667175,0.18,3.0776703,2.4182944
0.8399562,0.354,2.6125827,2.182896
0.89755315,0.285,3.001181,2.564021
0.2864875,0.644,1.0001603,1.0001202
0.24811563,0.67,1.0000741,1.0001643
0.44440937,0.773,1.0001564,1.0000706
0.085515626,0.301,1.0000407,0.9999864
0.8056156,0.65,1.4513977,1.2696881
0.23094375,0.082,0.99979144,0.99963164
0.46600938,0.998,0.99983996,0.9999339
0.45273438,0.915,0.999928,0.9999816
0.64856875,0.06,3.6792877,2.7515852
0.121340625,0.188,1.0000612,0.9999742
0.34525314,0.784,1.0001543,1.0001049
0.6847125,0.47,1.7163846,1.4221665
0.8442,0.077,3.7187498,3.1040218
0.32710624,0.816,1.000103,1.000145
0.94205314,0.753,1.4671729,1.2972513
0.7696969,0.507,1.8118453,1.5136375
0.0054875,0.122,1.0000454,0.9998364
0.07717188,0.028,1.0004416,1.0002776
0.441425,0.663,1.0010116,1.0004771
0.8426125,0.612,1.6379461,1.404028
0.657025,0.806,1.0334971,1.015379
0.92819375,0.434,2.4722466,2.0952482
0.27430624,0.627,1.0001414,1.0001265
0.13790937,0.964,0.9999597,1.0002002
0.04566875,0.782,1.0000573,1.0001184
0.5526906,0.389,1.6116248,1.3083214
0.30013436,0.487,1.0002309,0.9999904
0.8878094,0.609,1.7485493,1.4929059
0.9508719,0.588,1.9560937,1.6660143
0.10552812,0.156,1.0001163,0.99998385
0.30958125,0.499,1.0002323,0.99997634
0.48593125,0.115,3.1055338,2.0566986
0.0348125,0.004,1.0001717,1.0001426
0.9497625,0.79,1.4006763,1.2529033
0.7918438,0.684,1.3443431,1.1985588
0.5825125,0.367,1.8264834,1.4492056
0.1447625,0.795,1.000024,1.0001843
0.7667406,0.593,1.5200884,1.3098016
0.45740312,0.697,1.0010062,1.0005085
0.78793436,0.84,1.1083454,1.0571983
0.6690219,0.84,1.0269493,1.0122066
0.3514875,0.173,1.7955856,1.203067
0.7366375,0.995,1.016096,1.0098403
0.2586875,0.718,1.000063,1.0001751
0.56583124,0.48,1.3270926,1.1586944
0.24222812,0.906,0.99994254,1.0002242
0.81900626,0.225,3.1207516,2.6185129
0.25140625,0.068,1.0515561,0.99951375
0.75131875,0.762,1.1499681,1.0787995
0.8643563,0.74,1.3577935,1.2144077
0.75175,0.698,1.2453973,1.1342971
0.040784374,0.272,1.0000347,0.9999069
0.07205938,0.1,1.0002023,1.0000386
0.7158781,0.72,1.1568563,1.0812523
0.30739063,0.401,1.0001774,0.9999352
0.70517814,0.666,1.2225413,1.1177648
0.821625,0.544,1.8101797,1.525396
0.77655315,0.784,1.1544154,1.0824466
0.6678594,0.23,2.816236,2.2205396
0.41118437,0.843,1.0000644,1.000033
0.86806875,0.235,3.152096,2.684004
0.40315938,0.211,1.9026227,1.3188069
0.50799376,0.18,2.6844165,1.8849252
0.89958435,0.318,2.8749826,2.4482625
0.5033625,0.813,1.0007278,1.0003364
0.31984687,0.651,1.0002229,1.0000694
0.63084376,0.012,3.9320261,2.7724707
0.66858435,0.516,1.5073246,1.283017
0.31514063,0.294,1.009842,1.0022118
0.28260624,0.254,1.0010797,1.0001185
0.31881875,0.83,1.0000772,1.0001599
0.07129375,0.521,1.0001354,1.0000964
0.59998435,0.377,1.8413928,1.4682292
0.48370624,0.638,1.0091801,1.0038282
0.667725,0.316,2.3666046,1.876747
0.28114688,0.944,0.99995965,1.0002174
0.9463813,0.033,3.8977191,3.3035266
0.8343469,0.716,1.3545187,1.2092596
0.13061562,0.201,1.0000411,0.99997425
0.4013031,0.488,1.0090113,1.0030388
0.2361625,0.77,1.000009,1.0001982
0.7531625,0.869,1.0596143,1.0299655
0.10766563,0.519,1.0001338,1.0001075
0.86767185,0.19,3.3243215,2.8370783
0.8924875,0.771,1.343622,1.2081016
0.24467812,0.165,0.9999627,0.99978024
0.35159686,0.723,1.0002031,1.0000579
0.28023437,0.606,1.0001653,1.0001086
0.5756781,0.015,3.904126,2.6197526
0.528725,0.812,1.0017011,1.0007527
0.52211565,0.844,1.000809,1.0003115
0.5851875,0.4,1.683057,1.3638047
0.60302186,0.39,1.7912434,1.438268
0.37155625,0.415,1.0123338,1.0037766
0.50144064,0.007,3.9461339,2.378312
0.4933594,0.726,1.0023316,1.0011389
0.1440875,0.502,1.0001036,1.0001063
0.67930627,0.021,3.8930426,2.8810744
0.18307813,0.085,1.000083,1.0000182
0.83375937,0.388,2.4548197,2.0440211
0.24292813,0.29,1.0000856,0.99994874
0.30407813,0.655,1.0001934,1.0001004
0.57645315,0.846,1.0038041,1.001506
0.41880938,0.465,1.0305418,1.0105418
0.2519625,0.844,0.99997723,1.000211
0.5476062,0.196,2.7013712,1.9695795
0.022965625,0.793,1.0000347,1.0000967
0.3791875,0.709,1.0001707,1.000004
0.02711875,0.686,1.000073,1.0000979
0.1533125,0.524,1.0001,1.0001162
0.700875,0.42,1.9698933,1.6041341
0.6371844,0.421,1.7687806,1.4394484
0.41656876,0.56,1.0033476,1.0012501
0.2792844,0.116,1.2131238,1.0186577
0.15769374,0.708,1.0000603,1.0001732
0.11149062,0.244,1.000022,0.9999742
0.7496719,0.579,1.5206196,1.3072752
0.91832185,0.198,3.3516722,2.9008584
0.35009375,0.574,1.000187,0.99995106
0.4451281,0.418,1.1358724,1.0513147
0.6328781,0.053,3.7065537,2.725857
0.21348125,0.271,1.0000086,0.99997175
0.6481969,0.019,3.8966727,2.8107593
0.0691375,0.836,1.0000407,1.0001392
0.6543094,0.805,1.032504,1.0148983
0.5234531,0.881,1.0004134,1.0000956
0.9091281,0.507,2.1514883,1.8152828
0.88500315,0.05,3.8290746,3.2076468
0.26450312,0.324,1.000137,0.99993795
0.34997186,0.021,3.7337177,1.6258212
0.8070156,0.861,1.1076409,1.0580769
0.31595626,0.271,1.023297,1.0048456
0.7348781,0.615,1.3886747,1.2201741
0.021821875,0.361,1.0000618,0.99994975
0.3097906,0.352,1.0006064,1.0001009
0.24225312,0.858,0.99996275,1.0002161
0.5519469,0.734,1.0117337,1.0053456
0.77331877,0.077,3.6796563,2.983312
0.7718969,0.545,1.6831483,1.422425
0.19680625,0.495,1.0000654,1.0001054
0.7978375,0.447,2.1205947,1.7558368
0.000415625,0.272,1.0000548,0.9998136
0.4528375,0.147,2.7404122,1.7851707
0.5266375,0.748,1.004696,1.002189
0.81474376,0.225,3.114266,2.6093175
0.01148125,0.627,1.0000639,1.0000743
0.82025,0.143,3.4536095,2.8974423
0.9521125,0.607,1.8957798,1.6182494
0.5896125,0.516,1.2950387,1.1458737
0.631675,0.74,1.049423,1.0231255
0.46855313,0.726,1.0009065,1.0004756
0.72847813,0.864,1.0470324,1.022833
0.5906906,0.109,3.344988,2.4554846
0.3938625,0.869,1.0000641,1.0000652
0.013484375,0.689,1.0000527,1.0000842
0.223175,0.356,1.0000405,1.0000219
0.6935656,0.517,1.5722601,1.3297904
0.62592185,0.345,2.0887165,1.647049
0.124675,0.336,1.0000373,1.000023
0.017284375,0.137,1.0000501,0.9998473
0.40539688,0.026,3.7395716,1.9414872
0.34531876,0.614,1.0002216,0.9999863
0.024746874,0.865,1.0000161,1.0000966
0.8778156,0.436,2.3563147,1.9774935
0.041965626,0.87,1.0000231,1.0001146
0.34844688,0.759,1.0001786,1.0000862
0.9597156,0.813,1.3714596,1.2349212
0.48246875,0.862,1.0001078,1.0000335
0.25830626,0.123,1.0128524,1.0004345
0.44610626,0.672,1.0010322,1.0004965
0.550425,0.201,2.677265,1.9590147
0.95023435,0.707,1.5956187,1.3896719
0.24526875,0.746,1.0000306,1.0001894
0.1925625,0.459,1.0000539,1.0000882
0.1774875,0.463,1.0000621,1.0000908
0.8750375,0.418,2.4227042,2.033296
0.80829686,0.872,1.0995898,1.0539095
0.77634686,0.272,2.8415608,2.342455
0.33467188,0.487,1.000184,0.9999412
0.90523124,0.278,3.0401747,2.60459
0.6101437,0.123,3.2922873,2.4665964
0.2590375,0.104,1.0337864,1.0011816
0.93218124,0.203,3.3491173,2.9083512
0.28823125,0.287,1.0005412,1.0000343
0.8734281,0.501,2.0921981,1.757095
0.27024376,0.102,1.1501135,1.0095133
0.8160625,0.15,3.42186,2.8682048
0.5290375,0.753,1.0046307,1.0021557
0.88102186,0.639,1.6423632,1.4134719
0.827575,0.275,2.924475,2.4513886
0.7801625,0.838,1.10285,1.0537955
0.94145,0.937,1.1711488,1.1126882
0.3951156,0.992,0.9999776,1.000091
0.48152813,0.867,1.0000836,1.0000223
0.17840312,0.592,1.000081,1.0001446
0.29436874,0.666,1.0001649,1.000121
0.37081876,0.259,1.3280067,1.09539
0.72841877,0.63,1.3391514,1.1887977
0.8009313,0.311,2.7168949,2.2519808
0.2162625,0.252,1.0000162,0.999955
0.7671969,0.048,3.7965806,3.024895
0.82989377,0.089,3.6668346,3.0561824
0.53146875,0.467,1.2641742,1.1206529
0.12796563,0.604,1.0001205,1.0001384
0.5765,0.011,3.9296048,2.6245863
0.9095344,0.839,1.252353,1.1522795
0.30753124,0.438,1.0001935,0.99993855
0.9274688,0.512,2.1736841,1.8385922
0.7817219,0.288,2.7799942,2.2936244
0.3810875,0.685,1.0001626,0.9999884
0.21133438,0.077,0.9999024,0.99991435
0.19849688,0.962,0.9999278,1.0002294
0.5701563,0.527,1.2218208,1.1053172
0.00585,0.005,0.9998275,1.0000443
0.1180625,0.518,1.0001284,1.0001091
0.07341562,0.463,1.000123,1.0000747
0.8935094,0.772,1.3433673,1.2080479
0.41728437,0.418,1.0705261,1.0245876
0.9253219,0.241,3.2064958,2.7718673
0.034165625,0.353,1.0000618,0.99996424
